company,job_tittle,role_family,experiance,exp_min,exp_mid,exp_max,exp_bucket,location,primary_city,metro,location_level,salary,salary_clean,salary_min,salary_mid,salary_max,salary_bucket,skills,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_machine_learning,has_pandas,has_numpy,has_spark,has_aws,has_statistics,job_detail
accenture,business analyst,business analyst,12-15,12,13.5,15,lead (13+),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,sql,1,1,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
pwc india,data science & analytics,aiml,6-10,6,8.0,10,mid (6–8),"hyderabad, bengaluru, mumbai",hyderabad,hyderabad,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: B.Tech/B.E. in Any Specialization', 'PG: MBA/PGDM in Any Specialization, M.Tech in Any Specialization, MCA in Any Specialization']"
accenture,business analyst,business analyst,3-5,3,4.0,5,junior (3–5),mumbai,mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,tableau,0,0,0,0,1,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,business analyst,business analyst,3-5,3,4.0,5,junior (3–5),mumbai,mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,0,0,0,0,1,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,business analyst,business analyst,3-5,3,4.0,5,junior (3–5),mumbai,mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analytics,0,0,0,0,1,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
hexaware technologies,business analyst,business analyst,2-6,2,4.0,6,junior (3–5),"noida, navi mumbai, bengaluru",delhi ncr,delhi ncr,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,sql,0,1,0,1,1,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate, B.B.A/ B.M.S in Management', 'PG: Any Postgraduate']"
hexaware technologies,business analyst,business analyst,2-6,2,4.0,6,junior (3–5),"noida, navi mumbai, bengaluru",delhi ncr,delhi ncr,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,0,1,0,1,1,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate, B.B.A/ B.M.S in Management', 'PG: Any Postgraduate']"
hexaware technologies,business analyst,business analyst,2-6,2,4.0,6,junior (3–5),"noida, navi mumbai, bengaluru",delhi ncr,delhi ncr,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,power bi,0,1,0,1,1,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate, B.B.A/ B.M.S in Management', 'PG: Any Postgraduate']"
hexaware technologies,business analyst,business analyst,2-6,2,4.0,6,junior (3–5),"noida, navi mumbai, bengaluru",delhi ncr,delhi ncr,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,tableau,0,1,0,1,1,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate, B.B.A/ B.M.S in Management', 'PG: Any Postgraduate']"
hexaware technologies,business analyst,business analyst,2-6,2,4.0,6,junior (3–5),"noida, navi mumbai, bengaluru",delhi ncr,delhi ncr,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,r,0,1,0,1,1,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate, B.B.A/ B.M.S in Management', 'PG: Any Postgraduate']"
abb,data analyst,analytics,5-7,5,6.0,7,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,etl,0,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MBA/PGDM in Marketing, Any Postgraduate']"
abb,data analyst,analytics,5-7,5,6.0,7,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,sql,0,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MBA/PGDM in Marketing, Any Postgraduate']"
abb,data analyst,analytics,5-7,5,6.0,7,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analytics,0,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MBA/PGDM in Marketing, Any Postgraduate']"
abb,data analyst,analytics,5-7,5,6.0,7,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,0,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MBA/PGDM in Marketing, Any Postgraduate']"
abb,data analyst,analytics,5-7,5,6.0,7,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,power bi,0,1,0,1,0,1,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.Tech/B.E. in Production/Industrial', 'PG: MBA/PGDM in Marketing, Any Postgraduate']"
merkle b2b,business analyst,business analyst,1-2,1,1.5,2,entry (0–2),"pune, madhubani",pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,0,0,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: Management Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: MBA/PGDM in Any Specialization']"
accenture,business analyst,business analyst,5-8,5,6.5,8,mid (6–8),mumbai,mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,sql,0,1,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
ey,analytics consultant,analytics,3-5,3,4.0,5,junior (3–5),mumbai,mumbai,mumbai,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data modeling,0,0,0,0,0,0,0,0,0,0,0,"['Role: Analytics Consultant', 'Industry Type: Accounting / Auditing', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate, LLM in Law']"
avantor,data analyst,analytics,3-8,3,5.5,8,mid (6–8),"pune, coimbatore",pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,power bi,1,1,0,1,0,0,0,0,0,1,1,"['Role: Data Analyst', 'Industry Type: Biotechnology', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
avantor,data analyst,analytics,3-8,3,5.5,8,mid (6–8),"pune, coimbatore",pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,sql,1,1,0,1,0,0,0,0,0,1,1,"['Role: Data Analyst', 'Industry Type: Biotechnology', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
avantor,data analyst,analytics,3-8,3,5.5,8,mid (6–8),"pune, coimbatore",pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,python,1,1,0,1,0,0,0,0,0,1,1,"['Role: Data Analyst', 'Industry Type: Biotechnology', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
avantor,data analyst,analytics,3-8,3,5.5,8,mid (6–8),"pune, coimbatore",pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,1,1,0,1,0,0,0,0,0,1,1,"['Role: Data Analyst', 'Industry Type: Biotechnology', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
avantor,data analyst,analytics,3-8,3,5.5,8,mid (6–8),"pune, coimbatore",pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,aws,1,1,0,1,0,0,0,0,0,1,1,"['Role: Data Analyst', 'Industry Type: Biotechnology', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
avantor,data analyst,analytics,3-8,3,5.5,8,mid (6–8),"pune, coimbatore",pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,statistics,1,1,0,1,0,0,0,0,0,1,1,"['Role: Data Analyst', 'Industry Type: Biotechnology', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
hdfc life,analytics,analytics,4-9,4,6.5,9,mid (6–8),mumbai,mumbai,mumbai,city,5-9 Lacs P.A.,5-9 lacs,5.0,7.0,9.0,6-10 LPA,power bi,0,0,0,1,0,0,0,0,0,0,0,"['Role: Analytics / BI Manager', 'Industry Type: Insurance', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
hdfc life,analytics,analytics,4-9,4,6.5,9,mid (6–8),mumbai,mumbai,mumbai,city,5-9 Lacs P.A.,5-9 lacs,5.0,7.0,9.0,6-10 LPA,data analytics,0,0,0,1,0,0,0,0,0,0,0,"['Role: Analytics / BI Manager', 'Industry Type: Insurance', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate']"
unknown company,data analyst,analytics,1-2,1,1.5,2,entry (0–2),mumbai,mumbai,mumbai,city,4-5 Lacs P.A.,4-5 lacs,4.0,4.5,5.0,3-6 LPA,sql,0,1,1,1,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Accounting / Auditing', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
unknown company,data analyst,analytics,1-2,1,1.5,2,entry (0–2),mumbai,mumbai,mumbai,city,4-5 Lacs P.A.,4-5 lacs,4.0,4.5,5.0,3-6 LPA,data analytics,0,1,1,1,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Accounting / Auditing', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
unknown company,data analyst,analytics,1-2,1,1.5,2,entry (0–2),mumbai,mumbai,mumbai,city,4-5 Lacs P.A.,4-5 lacs,4.0,4.5,5.0,3-6 LPA,power bi,0,1,1,1,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Accounting / Auditing', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
unknown company,data analyst,analytics,1-2,1,1.5,2,entry (0–2),mumbai,mumbai,mumbai,city,4-5 Lacs P.A.,4-5 lacs,4.0,4.5,5.0,3-6 LPA,excel,0,1,1,1,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Accounting / Auditing', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
unknown company,data analyst,analytics,1-2,1,1.5,2,entry (0–2),mumbai,mumbai,mumbai,city,4-5 Lacs P.A.,4-5 lacs,4.0,4.5,5.0,3-6 LPA,data analysis,0,1,1,1,0,0,0,0,0,0,0,"['Role: Data Analyst', 'Industry Type: Accounting / Auditing', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,business analyst,business analyst,1-4,1,2.5,4,junior (3–5),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,0,1,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,business analyst,business analyst,1-4,1,2.5,4,junior (3–5),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data warehousing,0,1,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,business analyst,business analyst,1-4,1,2.5,4,junior (3–5),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,etl,0,1,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
wipro,business analyst,business analyst,5-8,5,6.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,0,0,0,0,0,0,0,0,0,0,0,"['Role: Business Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: B.A', 'PG: Any Postgraduate']"
te connectivity,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,0,0,0,1,1,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
te connectivity,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,power bi,0,0,0,1,1,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
te connectivity,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,tableau,0,0,0,1,1,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
te connectivity,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,machine learning,0,0,0,1,1,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
te connectivity,data science & analytics,aiml,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,r,0,0,0,1,1,1,0,0,0,0,0,"['Role: Data Science & Analytics - Other', 'Industry Type: Industrial Equipment / Machinery', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Data Science & Analytics - Other', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,data analyst,analytics,1-4,1,2.5,4,junior (3–5),pune,pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,python,1,1,0,0,1,1,1,0,0,0,1,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,data analyst,analytics,1-4,1,2.5,4,junior (3–5),pune,pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analysis,1,1,0,0,1,1,1,0,0,0,1,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,data analyst,analytics,1-4,1,2.5,4,junior (3–5),pune,pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,machine learning,1,1,0,0,1,1,1,0,0,0,1,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,data analyst,analytics,1-4,1,2.5,4,junior (3–5),pune,pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,pandas,1,1,0,0,1,1,1,0,0,0,1,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,data analyst,analytics,1-4,1,2.5,4,junior (3–5),pune,pune,pune,city,3L_to_6L,3l_to_6l,3.0,4.5,6.0,3-6 LPA,data analytics,1,1,0,0,1,1,1,0,0,0,1,"['Role: Data Analyst', 'Industry Type: IT Services & Consulting', 'Department: Data Science & Analytics', 'Employment Type: Full Time, Permanent', 'Role Category: Business Intelligence & Analytics', 'UG: Any Graduate', 'PG: Any Postgraduate']"
